Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4
023.conllu	1	27	27.0	5.115384615384615	7.407407407407407	14.814814814814815	3.7037037037037037	3.7037037037037037	3.7037037037037037	25.925925925925927	0	22.22222222222222	0	0	3.7037037037037037	0	3.7037037037037037	0	0	11.11111111111111	0	0.46153846153846156	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	4.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	5.0	6.75	10.0	2.32	10	0	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	3.7037037037037037	0	3.7037037037037037	7.407407407407407	0	0	0	11.11111111111111	3.7037037037037037	0	0	3.7037037037037037	3.7037037037037037	0	25.925925925925927	0	0	0	0	0	0	0	0	0	3.7037037037037037	0	7.407407407407407	0	0	11.11111111111111	3.7037037037037037	0	0	3.7037037037037037	3.7037037037037037	3.7037037037037037	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
024.conllu	2	58	29.0	5.26	5.172413793103448	15.517241379310345	1.7241379310344827	3.4482758620689653	3.4482758620689653	20.689655172413794	0	22.413793103448278	1.7241379310344827	0	1.7241379310344827	3.4482758620689653	13.793103448275861	0	0	6.896551724137931	0	0.46	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	2.0	100.0	2.75	0	0	75.0	0	0	25.0	0	5.0	14.5	10.5	2.3333333333333335	14	1.25	4	75.0	25.0	0	0	0	0.0	100.0	100.0	0.0	1.7241379310344827	0	0	1.7241379310344827	5.172413793103448	0	3.4482758620689653	0	13.793103448275861	3.4482758620689653	0	0	3.4482758620689653	0	0	17.24137931034483	3.4482758620689653	0	0	0	0	0	0	0	0	1.7241379310344827	12.068965517241379	3.4482758620689653	0	1.7241379310344827	3.4482758620689653	5.172413793103448	0	0	13.793103448275861	3.4482758620689653	1.7241379310344827	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0
025.conllu	2	61	30.5	5.377358490566038	4.918032786885246	14.754098360655737	4.918032786885246	3.278688524590164	3.278688524590164	19.672131147540984	0	21.311475409836067	1.639344262295082	0	1.639344262295082	3.278688524590164	13.114754098360656	0	0	8.19672131147541	0	0.49056603773584906	0	0	0	0	0	0	0	0	0	20.0	80.0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	2.5	100.0	3.0	0	0	40.0	40.0	0	20.0	0	4.5	12.2	10.0	2.5098039215686274	13	1.0	4	100.0	0	0	0	0	0.0	100.0	100.0	0.0	1.639344262295082	0	1.639344262295082	3.278688524590164	4.918032786885246	0	3.278688524590164	0	13.114754098360656	3.278688524590164	0	0	3.278688524590164	0	0	16.39344262295082	3.278688524590164	0	0	0	0	1.639344262295082	0	0	0	1.639344262295082	8.19672131147541	3.278688524590164	0	1.639344262295082	4.918032786885246	6.557377049180328	0	0	13.114754098360656	3.278688524590164	1.639344262295082	50.0	50.0	50.0	50.0	1.0	100.0	0	0	0
026.conllu	2	37	18.5	5.151515151515151	8.108108108108109	13.513513513513514	10.81081081081081	5.405405405405405	2.7027027027027026	18.91891891891892	0	24.324324324324323	0	0	0	0	10.81081081081081	0	0	5.405405405405405	0	0.5454545454545454	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	1.5	100.0	3.0	0	0	50.0	0	50.0	0	0	4.0	12.333333333333334	6.0	2.032258064516129	7	1.5	2	50.0	50.0	0	0	0	0.0	100.0	100.0	0.0	0	0	2.7027027027027026	10.81081081081081	5.405405405405405	0	0	2.7027027027027026	10.81081081081081	2.7027027027027026	0	0	5.405405405405405	2.7027027027027026	0	18.91891891891892	0	0	0	0	0	0	0	0	0	2.7027027027027026	8.108108108108109	2.7027027027027026	2.7027027027027026	0	2.7027027027027026	2.7027027027027026	0	0	10.81081081081081	5.405405405405405	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0
027.conllu	2	36	18.0	5.483870967741935	11.11111111111111	11.11111111111111	11.11111111111111	5.555555555555555	2.7777777777777777	8.333333333333334	0	22.22222222222222	0	0	2.7777777777777777	0	13.88888888888889	2.7777777777777777	0	8.333333333333334	0	0.6129032258064516	0	0	50.0	50.0	0	0	100.0	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	2.0	100.0	3.6666666666666665	0	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	4.0	9.0	7.5	2.3448275862068964	12	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.555555555555555	11.11111111111111	8.333333333333334	0	0	2.7777777777777777	8.333333333333334	2.7777777777777777	0	0	5.555555555555555	2.7777777777777777	0	8.333333333333334	0	0	0	2.7777777777777777	0	0	0	0	0	5.555555555555555	2.7777777777777777	2.7777777777777777	2.7777777777777777	0	2.7777777777777777	5.555555555555555	0	0	13.88888888888889	5.555555555555555	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
028.conllu	1	28	28.0	4.28	10.714285714285714	10.714285714285714	7.142857142857143	0	7.142857142857143	21.428571428571427	0	21.428571428571427	0	0	3.5714285714285716	0	10.714285714285714	0	0	7.142857142857143	0	0.52	0	50.0	0	50.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	14.0	8.0	2.7083333333333335	8	0	0	0	0	0	0	0	0.0	100.0	50.0	50.0	0	0	0	7.142857142857143	10.714285714285714	0	0	0	10.714285714285714	7.142857142857143	0	0	7.142857142857143	0	0	17.857142857142858	3.5714285714285716	0	3.5714285714285716	0	0	0	0	0	0	0	0	7.142857142857143	0	0	3.5714285714285716	7.142857142857143	0	0	10.714285714285714	3.5714285714285716	0	100.0	0.0	0	0	0	0	0	0	0
029.conllu	1	27	27.0	4.791666666666667	11.11111111111111	14.814814814814815	7.407407407407407	0	7.407407407407407	14.814814814814815	0	22.22222222222222	0	0	3.7037037037037037	0	11.11111111111111	0	0	7.407407407407407	0	0.5416666666666666	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	13.5	14.0	2.8260869565217392	14	0	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	7.407407407407407	11.11111111111111	0	0	0	14.814814814814815	7.407407407407407	0	0	7.407407407407407	0	0	11.11111111111111	3.7037037037037037	0	3.7037037037037037	0	0	0	0	0	0	0	0	3.7037037037037037	0	0	0	14.814814814814815	0	0	11.11111111111111	3.7037037037037037	0	100.0	0.0	0	0	0	0	0	0	0
030.conllu	1	25	25.0	5.086956521739131	4.0	16.0	0	4.0	4.0	20.0	0	24.0	0	0	4.0	0	8.0	4.0	0	12.0	0	0.43478260869565216	0	100.0	0	0	0	0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	100.0	0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	3.0	100.0	3.3333333333333335	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	4.0	8.333333333333334	13.0	2.409090909090909	13	1.0	1	100.0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	8.0	0	4.0	0	4.0	0	12.0	4.0	0	0	4.0	0	0	20.0	0	0	0	0	0	0	0	0	4.0	8.0	4.0	0	0	0	8.0	8.0	0	0	8.0	4.0	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
031.conllu	1	24	24.0	4.954545454545454	4.166666666666667	25.0	0	4.166666666666667	4.166666666666667	12.5	0	37.5	0	0	0	0	8.333333333333334	0	0	4.166666666666667	0	0.5	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	6.0	24.0	10.0	1.9523809523809523	10	2.5	2	0	50.0	50.0	0	0	0	0	100.0	0.0	0	0	0	0	4.166666666666667	0	4.166666666666667	0	25.0	4.166666666666667	0	0	4.166666666666667	0	0	12.5	0	0	0	0	0	0	0	0	0	0	20.833333333333332	4.166666666666667	0	0	0	8.333333333333334	0	0	8.333333333333334	4.166666666666667	0	100.0	0.0	0	0	0	0	0	0	0
032.conllu	2	41	20.5	4.684210526315789	7.317073170731708	14.634146341463415	9.75609756097561	4.878048780487805	2.4390243902439024	12.195121951219512	0	17.073170731707318	0	0	7.317073170731708	0	7.317073170731708	2.4390243902439024	0	14.634146341463415	0	0.5263157894736842	50.0	0	50.0	0	0	0	100.0	0	16.666666666666668	0	66.66666666666667	16.666666666666668	0	100.0	0	0	0	0	50.0	0	50.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	3.5	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	3.5	5.857142857142857	9.5	2.1944444444444446	11	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	2.4390243902439024	0	2.4390243902439024	7.317073170731708	7.317073170731708	0	2.4390243902439024	0	9.75609756097561	2.4390243902439024	4.878048780487805	0	2.4390243902439024	2.4390243902439024	0	9.75609756097561	2.4390243902439024	0	0	0	0	0	0	0	0	7.317073170731708	2.4390243902439024	4.878048780487805	0	0	9.75609756097561	7.317073170731708	0	0	7.317073170731708	4.878048780487805	0	33.333333333333336	66.66666666666667	50.0	50.0	1.3333333333333333	66.66666666666667	33.333333333333336	0	0
033.conllu	2	40	20.0	4.702702702702703	10.0	15.0	7.5	5.0	2.5	15.0	0	22.5	0	0	2.5	0	7.5	2.5	0	10.0	0	0.5405405405405406	50.0	0	0	50.0	0	0	100.0	0	50.0	0	50.0	0	0	50.0	0	0	50.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	3.0	100.0	3.0	0	0	25.0	50.0	25.0	0	0	5.0	6.666666666666667	8.5	2.1142857142857143	9	1.0	2	100.0	0	0	0	0	0.0	100.0	66.66666666666667	33.333333333333336	2.5	0	0	5.0	10.0	0	0	0	10.0	2.5	0	0	2.5	5.0	2.5	15.0	0	0	0	2.5	0	0	0	0	0	7.5	5.0	5.0	0	0	5.0	5.0	0	0	7.5	5.0	2.5	40.0	60.0	66.66666666666667	33.333333333333336	1.0	100.0	0	0	0
034.conllu	2	30	15.0	5.037037037037037	10.0	13.333333333333334	6.666666666666667	3.3333333333333335	3.3333333333333335	13.333333333333334	0	23.333333333333332	0	0	0	0	10.0	3.3333333333333335	0	13.333333333333334	0	0.5925925925925926	0	0	50.0	50.0	0	0	100.0	0	25.0	0	50.0	25.0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	2.25	0	25.0	50.0	0	25.0	0	0	3.5	7.5	9.5	2.24	14	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	3.3333333333333335	3.3333333333333335	6.666666666666667	0	3.3333333333333335	0	13.333333333333334	3.3333333333333335	0	0	3.3333333333333335	0	3.3333333333333335	10.0	3.3333333333333335	0	0	0	0	3.3333333333333335	0	0	0	3.3333333333333335	3.3333333333333335	3.3333333333333335	0	0	6.666666666666667	6.666666666666667	3.3333333333333335	0	10.0	6.666666666666667	0	66.66666666666667	33.333333333333336	0.0	100.0	1.0	100.0	0	0	0
035.conllu	2	34	17.0	4.451612903225806	5.882352941176471	11.764705882352942	5.882352941176471	5.882352941176471	2.9411764705882355	14.705882352941176	0	20.58823529411765	0	0	5.882352941176471	0	8.823529411764707	2.9411764705882355	0	14.705882352941176	0	0.5161290322580645	0	0	0	100.0	0	0	100.0	0	60.0	0	40.0	0	0	66.66666666666667	0	0	33.333333333333336	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	3.0	100.0	2.4	0	20.0	40.0	20.0	20.0	0	0	3.5	5.666666666666667	10.0	2.3793103448275863	15	0	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	2.9411764705882355	2.9411764705882355	2.9411764705882355	0	2.9411764705882355	0	8.823529411764707	2.9411764705882355	2.9411764705882355	0	5.882352941176471	2.9411764705882355	0	14.705882352941176	0	0	0	0	0	2.9411764705882355	0	0	0	5.882352941176471	0	2.9411764705882355	0	0	11.764705882352942	8.823529411764707	0	0	8.823529411764707	5.882352941176471	2.9411764705882355	40.0	60.0	100.0	0.0	1.5	50.0	50.0	0	0
036.conllu	1	27	27.0	4.958333333333333	11.11111111111111	7.407407407407407	7.407407407407407	7.407407407407407	3.7037037037037037	7.407407407407407	0	14.814814814814815	0	0	3.7037037037037037	0	11.11111111111111	11.11111111111111	0	14.814814814814815	0	0.5416666666666666	0	0	0	100.0	0	0	100.0	0	25.0	0	75.0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	0	50.0	5.0	100.0	2.75	0	25.0	25.0	25.0	0	25.0	0	5.0	5.4	11.0	2.739130434782609	11	1.0	1	100.0	0	0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	0	0	7.407407407407407	7.407407407407407	3.7037037037037037	0	3.7037037037037037	0	3.7037037037037037	3.7037037037037037	0	0	3.7037037037037037	3.7037037037037037	0	7.407407407407407	0	0	0	0	0	0	0	0	3.7037037037037037	14.814814814814815	3.7037037037037037	3.7037037037037037	0	0	7.407407407407407	0	0	0	11.11111111111111	3.7037037037037037	7.407407407407407	25.0	75.0	33.333333333333336	66.66666666666667	1.0	100.0	0	0	0
037.conllu	1	28	28.0	4.5	10.714285714285714	7.142857142857143	7.142857142857143	7.142857142857143	3.5714285714285716	7.142857142857143	0	14.285714285714286	0	0	3.5714285714285716	0	14.285714285714286	10.714285714285714	0	14.285714285714286	0	0.5416666666666666	0	0	0	100.0	0	0	100.0	0	25.0	0	75.0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	0	50.0	5.0	100.0	2.75	0	25.0	25.0	25.0	0	25.0	0	5.0	5.6	12.0	2.8260869565217392	12	1.0	1	100.0	0	0	0	0	33.333333333333336	66.66666666666667	50.0	50.0	0	0	7.142857142857143	7.142857142857143	3.5714285714285716	0	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	0	0	3.5714285714285716	3.5714285714285716	3.5714285714285716	7.142857142857143	0	0	0	0	0	0	0	0	3.5714285714285716	14.285714285714286	3.5714285714285716	3.5714285714285716	0	0	7.142857142857143	0	0	0	14.285714285714286	3.5714285714285716	3.5714285714285716	25.0	75.0	33.333333333333336	66.66666666666667	1.0	100.0	0	0	0
038.conllu	1	26	26.0	5.190476190476191	7.6923076923076925	7.6923076923076925	7.6923076923076925	3.8461538461538463	3.8461538461538463	7.6923076923076925	0	19.23076923076923	0	0	3.8461538461538463	0	19.23076923076923	3.8461538461538463	0	15.384615384615385	0	0.6190476190476191	0	0	50.0	50.0	0	0	100.0	0	25.0	0	50.0	25.0	0	0	0	100.0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	4.0	100.0	2.5	0	25.0	25.0	25.0	25.0	0	0	7.0	6.5	7.0	2.35	7	0	0	0	0	0	0	0	0.0	100.0	66.66666666666667	33.333333333333336	3.8461538461538463	3.8461538461538463	0	7.6923076923076925	3.8461538461538463	0	3.8461538461538463	0	3.8461538461538463	3.8461538461538463	3.8461538461538463	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	3.8461538461538463	0	3.8461538461538463	0	0	0	19.23076923076923	3.8461538461538463	3.8461538461538463	25.0	75.0	100.0	0.0	3.0	0	0	100.0	0
039.conllu	1	26	26.0	5.380952380952381	3.8461538461538463	11.538461538461538	7.6923076923076925	3.8461538461538463	3.8461538461538463	15.384615384615385	0	19.23076923076923	0	0	3.8461538461538463	0	19.23076923076923	0	0	11.538461538461538	0	0.5238095238095238	0	0	0	100.0	0	100.0	0	0	33.333333333333336	0	66.66666666666667	0	100.0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	3.0	100.0	3.3333333333333335	0	0	33.333333333333336	0	66.66666666666667	0	0	4.0	8.666666666666666	13.0	3.0	13	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	7.6923076923076925	3.8461538461538463	0	3.8461538461538463	0	7.6923076923076925	3.8461538461538463	0	0	7.6923076923076925	0	0	15.384615384615385	0	0	0	0	0	0	0	0	0	3.8461538461538463	3.8461538461538463	3.8461538461538463	0	0	7.6923076923076925	0	0	3.8461538461538463	19.23076923076923	3.8461538461538463	3.8461538461538463	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
040.conllu	1	18	18.0	4.411764705882353	0	16.666666666666668	0	5.555555555555555	0	22.22222222222222	0	22.22222222222222	0	0	5.555555555555555	0	5.555555555555555	0	0	22.22222222222222	0	0.47058823529411764	0	0	50.0	50.0	0	0	100.0	0	25.0	0	50.0	25.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	4.0	100.0	1.75	0	25.0	75.0	0	0	0	0	6.0	4.5	3.0	1.8125	3	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	5.555555555555555	5.555555555555555	0	0	0	5.555555555555555	0	11.11111111111111	0	5.555555555555555	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	0	5.555555555555555	5.555555555555555	5.555555555555555	0	0	11.11111111111111	5.555555555555555	0	0	5.555555555555555	5.555555555555555	0	25.0	75.0	66.66666666666667	33.333333333333336	1.0	100.0	0	0	0
041.conllu	1	17	17.0	4.5625	0	11.764705882352942	0	5.882352941176471	0	23.529411764705884	0	23.529411764705884	0	0	5.882352941176471	0	5.882352941176471	0	0	23.529411764705884	0	0.5	0	0	50.0	50.0	0	0	100.0	0	25.0	0	50.0	25.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	4.0	100.0	1.75	0	25.0	75.0	0	0	0	0	6.0	4.25	3.0	1.7333333333333334	3	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	0	5.882352941176471	0	5.882352941176471	0	0	0	0	23.529411764705884	0	0	0	0	0	0	0	0	0	5.882352941176471	5.882352941176471	5.882352941176471	0	0	17.647058823529413	0	0	0	5.882352941176471	5.882352941176471	0	25.0	75.0	66.66666666666667	33.333333333333336	1.0	100.0	0	0	0
042.conllu	1	35	35.0	4.172413793103448	8.571428571428571	8.571428571428571	2.857142857142857	5.714285714285714	2.857142857142857	14.285714285714286	0	17.142857142857142	5.714285714285714	0	2.857142857142857	8.571428571428571	17.142857142857142	0	0	5.714285714285714	0	0.5172413793103449	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	2.0	100.0	4.0	0	0	0	50.0	0	50.0	0	6.0	17.5	14.0	2.6785714285714284	14	2.0	1	0	100.0	0	0	0	0	0	50.0	50.0	0	2.857142857142857	0	2.857142857142857	8.571428571428571	2.857142857142857	0	5.714285714285714	8.571428571428571	2.857142857142857	0	2.857142857142857	0	0	0	14.285714285714286	0	0	0	0	0	0	0	2.857142857142857	0	0	11.428571428571429	0	5.714285714285714	2.857142857142857	0	2.857142857142857	0	0	17.142857142857142	2.857142857142857	2.857142857142857	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
043.conllu	1	37	37.0	4.129032258064516	16.216216216216218	10.81081081081081	2.7027027027027026	5.405405405405405	2.7027027027027026	13.513513513513514	0	13.513513513513514	5.405405405405405	0	5.405405405405405	2.7027027027027026	16.216216216216218	0	0	5.405405405405405	0	0.4838709677419355	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	2.0	100.0	4.5	0	0	0	50.0	0	0	50.0	4.0	18.5	23.0	3.2666666666666666	23	1.0	1	100.0	0	0	0	0	0	0	50.0	50.0	0	2.7027027027027026	0	2.7027027027027026	10.81081081081081	2.7027027027027026	2.7027027027027026	2.7027027027027026	10.81081081081081	2.7027027027027026	0	2.7027027027027026	5.405405405405405	0	0	13.513513513513514	0	0	2.7027027027027026	0	0	0	0	0	0	0	2.7027027027027026	2.7027027027027026	2.7027027027027026	2.7027027027027026	0	8.108108108108109	0	0	16.216216216216218	2.7027027027027026	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
044.conllu	1	25	25.0	4.826086956521739	0	12.0	8.0	8.0	4.0	16.0	0	0	4.0	0	4.0	24.0	8.0	0	0	12.0	0	0.4782608695652174	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	33.333333333333336	0	0	66.66666666666667	0	0	0	0	100.0	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	0	0	0	0	100.0	3.0	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	6.0	8.333333333333334	6.0	2.1363636363636362	6	0	0	0	0	0	0	0	0	0	100.0	0.0	0	4.0	0	4.0	0	0	4.0	4.0	12.0	4.0	0	0	4.0	0	0	16.0	0	0	0	0	0	4.0	0	12.0	0	0	0	4.0	4.0	0	0	4.0	8.0	0	8.0	4.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
045.conllu	1	25	25.0	4.565217391304348	12.0	16.0	4.0	4.0	4.0	16.0	0	4.0	4.0	0	4.0	12.0	8.0	0	0	12.0	0	0.4782608695652174	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	33.333333333333336	0	0	66.66666666666667	0	0	0	0	100.0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	3.0	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	6.0	8.333333333333334	6.0	2.3636363636363638	6	0	0	0	0	0	0	0	0	0	100.0	0.0	0	4.0	0	0	12.0	0	0	4.0	16.0	4.0	0	0	4.0	0	0	16.0	0	0	0	0	0	4.0	0	0	0	0	0	4.0	4.0	4.0	0	4.0	8.0	0	8.0	4.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
046.conllu	2	37	18.5	4.529411764705882	5.405405405405405	13.513513513513514	5.405405405405405	8.108108108108109	2.7027027027027026	16.216216216216218	0	18.91891891891892	0	0	8.108108108108109	8.108108108108109	8.108108108108109	0	0	5.405405405405405	0	0.47058823529411764	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	66.66666666666667	0	0	33.333333333333336	0	0	0	0	0	100.0	1.5	50.0	2.0	0	50.0	0	50.0	0	0	0	4.5	12.333333333333334	8.0	2.28125	11	1.5	2	50.0	50.0	0	0	0	0.0	100.0	100.0	0.0	2.7027027027027026	2.7027027027027026	0	2.7027027027027026	5.405405405405405	0	5.405405405405405	0	13.513513513513514	2.7027027027027026	0	0	5.405405405405405	2.7027027027027026	0	16.216216216216218	0	0	5.405405405405405	0	0	2.7027027027027026	0	2.7027027027027026	0	0	8.108108108108109	2.7027027027027026	0	0	2.7027027027027026	2.7027027027027026	0	0	8.108108108108109	5.405405405405405	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
