Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4
023.conllu	1	24	24.0	5.954545454545454	8.333333333333334	8.333333333333334	4.166666666666667	4.166666666666667	4.166666666666667	20.833333333333332	20.833333333333332	0	0	4.166666666666667	4.166666666666667	8.333333333333334	0	0	12.5	0	0.5454545454545454	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	4.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	6.0	7.0	2.238095238095238	7	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	4.166666666666667	0	4.166666666666667	8.333333333333334	0	0	0	4.166666666666667	4.166666666666667	0	0	4.166666666666667	4.166666666666667	0	20.833333333333332	0	0	0	0	0	0	0	0	0	4.166666666666667	0	8.333333333333334	0	0	12.5	4.166666666666667	0	0	8.333333333333334	4.166666666666667	4.166666666666667	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
024.conllu	2	57	28.5	5.16	5.2631578947368425	15.789473684210526	1.7543859649122806	3.508771929824561	3.508771929824561	21.05263157894737	22.80701754385965	1.7543859649122806	0	1.7543859649122806	3.508771929824561	12.280701754385966	0	0	7.017543859649122	0	0.46	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	50.0	2.0	100.0	2.75	0	0	75.0	0	0	25.0	0	5.0	14.25	10.0	2.3125	13	1.25	4	75.0	25.0	0	0	0.0	100.0	100.0	0.0	1.7543859649122806	0	0	1.7543859649122806	5.2631578947368425	0	3.508771929824561	0	14.035087719298245	3.508771929824561	0	0	3.508771929824561	0	0	17.54385964912281	3.508771929824561	0	0	0	0	0	0	0	0	1.7543859649122806	12.280701754385966	3.508771929824561	0	1.7543859649122806	3.508771929824561	5.2631578947368425	0	0	12.280701754385966	3.508771929824561	1.7543859649122806	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0
025.conllu	2	60	30.0	5.173076923076923	3.3333333333333335	16.666666666666668	5.0	1.6666666666666667	1.6666666666666667	20.0	21.666666666666668	1.6666666666666667	0	1.6666666666666667	3.3333333333333335	13.333333333333334	0	0	10.0	0	0.5	0	0	0	100.0	0	0	100.0	0	16.666666666666668	16.666666666666668	66.66666666666667	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.6666666666666665	0	0	66.66666666666667	16.666666666666668	0	16.666666666666668	0	5.5	10.0	10.5	2.4	15	1.25	4	75.0	25.0	0	0	0.0	100.0	100.0	0.0	1.6666666666666667	0	3.3333333333333335	5.0	3.3333333333333335	1.6666666666666667	1.6666666666666667	0	13.333333333333334	1.6666666666666667	1.6666666666666667	0	1.6666666666666667	0	0	16.666666666666668	3.3333333333333335	0	0	0	0	0	0	0	0	3.3333333333333335	8.333333333333334	3.3333333333333335	0	1.6666666666666667	5.0	5.0	0	0	13.333333333333334	3.3333333333333335	1.6666666666666667	33.333333333333336	66.66666666666667	75.0	25.0	1.0	100.0	0	0	0
026.conllu	2	37	18.5	5.151515151515151	8.108108108108109	13.513513513513514	10.81081081081081	5.405405405405405	2.7027027027027026	18.91891891891892	24.324324324324323	0	0	0	0	10.81081081081081	0	0	5.405405405405405	0	0.5454545454545454	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	50.0	1.5	100.0	3.0	0	0	50.0	0	50.0	0	0	4.0	12.333333333333334	6.0	2.032258064516129	7	1.5	2	50.0	50.0	0	0	0.0	100.0	100.0	0.0	0	0	2.7027027027027026	10.81081081081081	5.405405405405405	0	0	2.7027027027027026	10.81081081081081	2.7027027027027026	0	0	5.405405405405405	2.7027027027027026	0	18.91891891891892	0	0	0	0	0	0	0	0	0	2.7027027027027026	8.108108108108109	2.7027027027027026	2.7027027027027026	0	2.7027027027027026	2.7027027027027026	0	0	10.81081081081081	5.405405405405405	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0
027.conllu	2	32	16.0	5.25	9375	12.5	12.5	6.25	3125	12.5	25.0	0	0	0	0	12.5	0	0	6.25	0	0.6071428571428571	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	50.0	1.5	100.0	3.0	0	0	50.0	0	50.0	0	0	3.5	10.666666666666666	7.5	2.269230769230769	12	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	3125	12.5	6.25	0	0	3125	9375	3125	0	0	6.25	3125	0	12.5	0	0	0	0	0	0	0	0	0	3125	3125	3125	3125	0	3125	6.25	0	0	12.5	6.25	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0
028.conllu	1	29	29.0	4.230769230769231	10.344827586206897	10.344827586206897	6.896551724137931	3.4482758620689653	6.896551724137931	20.689655172413794	20.689655172413794	0	0	3.4482758620689653	0	10.344827586206897	0	0	6.896551724137931	0	0.5	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	5.0	14.5	17.0	2.92	17	0	0	0	0	0	0	0.0	100.0	50.0	50.0	0	0	0	6.896551724137931	10.344827586206897	0	3.4482758620689653	0	10.344827586206897	6.896551724137931	0	0	10.344827586206897	0	0	17.24137931034483	3.4482758620689653	0	3.4482758620689653	0	0	0	0	0	0	0	0	6.896551724137931	0	0	3.4482758620689653	3.4482758620689653	0	0	10.344827586206897	3.4482758620689653	0	100.0	0.0	0	0	0	0	0	0	0
029.conllu	1	26	26.0	4.3478260869565215	11.538461538461538	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	19.23076923076923	23.076923076923077	0	0	3.8461538461538463	0	11.538461538461538	0	0	7.6923076923076925	0	0.5652173913043478	0	50.0	0	50.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	13.0	14.0	2.909090909090909	14	0	0	0	0	0	0	0.0	100.0	50.0	50.0	0	0	0	7.6923076923076925	11.538461538461538	0	0	0	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	0	0	15.384615384615385	3.8461538461538463	0	3.8461538461538463	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	3.8461538461538463	7.6923076923076925	0	0	11.538461538461538	3.8461538461538463	0	100.0	0.0	0	0	0	0	0	0	0
030.conllu	1	26	26.0	5.291666666666667	3.8461538461538463	15.384615384615385	0	7.6923076923076925	3.8461538461538463	19.23076923076923	23.076923076923077	0	0	3.8461538461538463	0	7.6923076923076925	3.8461538461538463	0	11.538461538461538	0	0.4166666666666667	0	50.0	50.0	0	0	0	100.0	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	100.0	0	0	0	0	0	100.0	100.0	0	0	0	50.0	50.0	0	0	0	100.0	0	0	0	3.0	100.0	3.3333333333333335	0	0	66.66666666666667	0	0	0	33.333333333333336	4.0	8.666666666666666	14.0	2.391304347826087	14	1.0	1	100.0	0	0	0	50.0	50.0	0	0	0	0	7.6923076923076925	0	3.8461538461538463	0	3.8461538461538463	3.8461538461538463	11.538461538461538	3.8461538461538463	0	0	3.8461538461538463	0	0	19.23076923076923	0	0	0	0	0	0	0	0	3.8461538461538463	7.6923076923076925	3.8461538461538463	0	0	0	3.8461538461538463	11.538461538461538	0	0	7.6923076923076925	3.8461538461538463	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
031.conllu	1	24	24.0	4.636363636363637	4.166666666666667	12.5	0	12.5	4.166666666666667	16.666666666666668	25.0	0	0	0	0	8.333333333333334	4.166666666666667	0	12.5	0	0.45454545454545453	0	0	100.0	0	0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	0	100.0	50.0	0	50.0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	0	0	0	3.0	100.0	2.6666666666666665	0	0	66.66666666666667	0	33.333333333333336	0	0	4.0	8.0	12.0	2.142857142857143	12	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	8.333333333333334	0	4.166666666666667	0	12.5	0	8.333333333333334	4.166666666666667	0	0	4.166666666666667	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	8.333333333333334	4.166666666666667	0	0	0	12.5	4.166666666666667	0	0	8.333333333333334	4.166666666666667	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
032.conllu	2	38	19.0	4.771428571428571	7.894736842105263	13.157894736842104	10.526315789473685	5.2631578947368425	0	10.526315789473685	15.789473684210526	0	0	13.157894736842104	0	7.894736842105263	0	0	15.789473684210526	0	0.5428571428571428	50.0	0	0	50.0	0	0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	0	50.0	0	50.0	0	50.0	0	50.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	3.0	100.0	3.0	0	0	16.666666666666668	66.66666666666667	16.666666666666668	0	0	4.5	6.333333333333333	7.0	2.121212121212121	8	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	5.2631578947368425	2.6315789473684212	0	10.526315789473685	7.894736842105263	0	2.6315789473684212	0	7.894736842105263	0	2.6315789473684212	0	0	2.6315789473684212	0	10.526315789473685	0	0	0	2.6315789473684212	0	0	0	0	0	5.2631578947368425	2.6315789473684212	7.894736842105263	0	0	10.526315789473685	5.2631578947368425	0	0	7.894736842105263	5.2631578947368425	0	33.333333333333336	66.66666666666667	50.0	50.0	1.3333333333333333	66.66666666666667	33.333333333333336	0	0
033.conllu	2	38	19.0	4.885714285714286	7.894736842105263	13.157894736842104	10.526315789473685	5.2631578947368425	0	10.526315789473685	15.789473684210526	0	0	13.157894736842104	0	7.894736842105263	0	0	15.789473684210526	0	0.5428571428571428	50.0	0	0	50.0	0	0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	0	50.0	50.0	0	0	50.0	0	50.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	3.0	100.0	3.0	0	0	16.666666666666668	66.66666666666667	16.666666666666668	0	0	4.5	6.333333333333333	7.0	2.0	8	1.0	1	100.0	0	0	0	0.0	100.0	75.0	25.0	5.2631578947368425	2.6315789473684212	0	10.526315789473685	7.894736842105263	0	2.6315789473684212	0	7.894736842105263	0	2.6315789473684212	0	0	2.6315789473684212	0	10.526315789473685	0	0	0	0	0	0	0	0	0	5.2631578947368425	2.6315789473684212	10.526315789473685	0	0	10.526315789473685	5.2631578947368425	0	0	7.894736842105263	5.2631578947368425	0	33.333333333333336	66.66666666666667	50.0	50.0	1.3333333333333333	66.66666666666667	33.333333333333336	0	0
034.conllu	2	30	15.0	4.37037037037037	6.666666666666667	16.666666666666668	6.666666666666667	3.3333333333333335	3.3333333333333335	6.666666666666667	20.0	0	0	6.666666666666667	0	10.0	3.3333333333333335	0	16.666666666666668	0	0.5555555555555556	0	0	50.0	50.0	0	0	100.0	0	20.0	0	60.0	20.0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	2.5	100.0	2.4	0	20.0	40.0	20.0	20.0	0	0	3.5	6.0	9.0	2.12	13	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	3.3333333333333335	3.3333333333333335	3.3333333333333335	0	3.3333333333333335	0	13.333333333333334	3.3333333333333335	0	0	3.3333333333333335	0	3.3333333333333335	6.666666666666667	0	0	3.3333333333333335	0	0	3.3333333333333335	0	0	0	6.666666666666667	3.3333333333333335	3.3333333333333335	0	0	6.666666666666667	6.666666666666667	3.3333333333333335	0	10.0	6.666666666666667	3.3333333333333335	50.0	50.0	50.0	50.0	1.0	100.0	0	0	0
035.conllu	1	21	21.0	4.0	4.761904761904762	9.523809523809524	9.523809523809524	4.761904761904762	4.761904761904762	19.047619047619047	23.80952380952381	0	0	4.761904761904762	0	9.523809523809524	4.761904761904762	0	4.761904761904762	0	0.47368421052631576	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	10.5	14.0	2.7222222222222223	14	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	4.761904761904762	9.523809523809524	0	0	0	0	9.523809523809524	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	19.047619047619047	0	0	0	0	0	0	0	0	0	4.761904761904762	4.761904761904762	9.523809523809524	0	0	4.761904761904762	4.761904761904762	0	0	9.523809523809524	4.761904761904762	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
036.conllu	1	28	28.0	4.48	10.714285714285714	10.714285714285714	7.142857142857143	7.142857142857143	3.5714285714285716	7.142857142857143	14.285714285714286	0	0	3.5714285714285716	0	10.714285714285714	10.714285714285714	0	14.285714285714286	0	0.52	0	0	0	100.0	0	0	100.0	0	25.0	0	75.0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	50.0	50.0	5.0	100.0	3.0	0	0	50.0	25.0	0	25.0	0	5.0	5.6	12.0	2.75	12	1.0	1	100.0	0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	0	0	7.142857142857143	7.142857142857143	3.5714285714285716	0	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	0	0	3.5714285714285716	3.5714285714285716	0	7.142857142857143	0	0	0	0	0	0	0	0	3.5714285714285716	17.857142857142858	3.5714285714285716	3.5714285714285716	0	0	7.142857142857143	0	0	0	10.714285714285714	3.5714285714285716	7.142857142857143	25.0	75.0	33.333333333333336	66.66666666666667	1.0	100.0	0	0	0
037.conllu	1	28	28.0	4.0	3.5714285714285716	7.142857142857143	10.714285714285714	7.142857142857143	3.5714285714285716	3.5714285714285716	14.285714285714286	0	0	7.142857142857143	0	14.285714285714286	10.714285714285714	0	17.857142857142858	0	0.5416666666666666	0	0	0	100.0	0	0	100.0	0	40.0	0	60.0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	50.0	0	0	0	50.0	6.0	100.0	3.4	0	20.0	20.0	0	20.0	40.0	0	6.0	4.666666666666667	15.0	2.782608695652174	15	1.0	1	100.0	0	0	0	33.333333333333336	66.66666666666667	0.0	100.0	0	0	7.142857142857143	10.714285714285714	0	0	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	0	3.5714285714285716	0	0	3.5714285714285716	0	0	0	0	0	3.5714285714285716	14.285714285714286	3.5714285714285716	3.5714285714285716	0	0	7.142857142857143	0	0	0	14.285714285714286	3.5714285714285716	3.5714285714285716	20.0	80.0	50.0	50.0	1.0	100.0	0	0	0
038.conllu	1	25	25.0	5.35	8.0	8.0	8.0	4.0	4.0	4.0	20.0	0	0	4.0	0	20.0	4.0	0	16.0	0	0.65	0	0	0	100.0	0	0	100.0	0	25.0	0	75.0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	4.0	100.0	3.25	0	0	25.0	25.0	50.0	0	0	5.0	6.25	8.0	2.4210526315789473	8	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	4.0	0	8.0	4.0	0	4.0	0	4.0	4.0	4.0	0	8.0	0	0	4.0	0	0	0	0	0	0	0	0	0	8.0	0	8.0	0	0	4.0	4.0	0	0	20.0	4.0	8.0	25.0	75.0	100.0	0.0	3.0	0	0	100.0	0
039.conllu	1	26	26.0	4.9523809523809526	7.6923076923076925	7.6923076923076925	7.6923076923076925	3.8461538461538463	3.8461538461538463	11.538461538461538	15.384615384615385	0	0	3.8461538461538463	0	19.23076923076923	3.8461538461538463	0	15.384615384615385	0	0.5714285714285714	0	0	0	100.0	0	50.0	50.0	0	50.0	0	50.0	0	0	50.0	0	50.0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	4.0	100.0	2.5	0	25.0	25.0	25.0	25.0	0	0	6.0	6.5	8.0	2.35	8	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	3.8461538461538463	0	7.6923076923076925	3.8461538461538463	0	3.8461538461538463	0	3.8461538461538463	3.8461538461538463	3.8461538461538463	0	7.6923076923076925	0	0	11.538461538461538	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0	3.8461538461538463	0	0	0	19.23076923076923	3.8461538461538463	7.6923076923076925	25.0	75.0	100.0	0.0	3.0	0	0	100.0	0
040.conllu	1	18	18.0	4.529411764705882	0	16.666666666666668	0	5.555555555555555	0	22.22222222222222	22.22222222222222	0	0	5.555555555555555	0	5.555555555555555	0	0	22.22222222222222	0	0.47058823529411764	0	0	50.0	50.0	0	0	100.0	0	25.0	0	50.0	25.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	4.0	100.0	1.75	0	25.0	75.0	0	0	0	0	6.0	4.5	3.0	1.8125	3	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	5.555555555555555	5.555555555555555	0	0	0	5.555555555555555	0	11.11111111111111	0	5.555555555555555	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	0	5.555555555555555	5.555555555555555	5.555555555555555	0	0	11.11111111111111	5.555555555555555	0	0	5.555555555555555	5.555555555555555	0	25.0	75.0	66.66666666666667	33.333333333333336	1.0	100.0	0	0	0
041.conllu	1	17	17.0	4.5625	0	11.764705882352942	0	5.882352941176471	0	23.529411764705884	23.529411764705884	0	0	5.882352941176471	0	5.882352941176471	0	0	23.529411764705884	0	0.5	0	0	50.0	50.0	0	0	100.0	0	25.0	0	50.0	25.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	4.0	100.0	1.75	0	25.0	75.0	0	0	0	0	6.0	4.25	3.0	1.7333333333333334	3	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	0	5.882352941176471	0	5.882352941176471	0	0	0	0	23.529411764705884	0	0	0	0	0	0	0	0	0	5.882352941176471	5.882352941176471	5.882352941176471	0	0	17.647058823529413	0	0	0	5.882352941176471	5.882352941176471	0	25.0	75.0	66.66666666666667	33.333333333333336	1.0	100.0	0	0	0
042.conllu	1	36	36.0	4.0	8.333333333333334	8.333333333333334	2.7777777777777777	5.555555555555555	2.7777777777777777	16.666666666666668	16.666666666666668	5.555555555555555	0	2.7777777777777777	8.333333333333334	16.666666666666668	0	0	5.555555555555555	0	0.5	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	50.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	7.0	18.0	14.0	2.6206896551724137	14	2.0	1	0	100.0	0	0	0	0	50.0	50.0	0	2.7777777777777777	0	2.7777777777777777	8.333333333333334	0	2.7777777777777777	2.7777777777777777	8.333333333333334	2.7777777777777777	0	2.7777777777777777	0	0	0	16.666666666666668	0	0	0	0	0	0	0	2.7777777777777777	0	0	13.88888888888889	2.7777777777777777	2.7777777777777777	2.7777777777777777	0	2.7777777777777777	0	0	16.666666666666668	2.7777777777777777	2.7777777777777777	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
043.conllu	1	38	38.0	4.0625	13.157894736842104	10.526315789473685	2.6315789473684212	5.2631578947368425	2.6315789473684212	15.789473684210526	13.157894736842104	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	15.789473684210526	0	0	5.2631578947368425	0	0.46875	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	50.0	0	0	50.0	2.0	100.0	4.0	0	0	0	50.0	0	50.0	0	5.0	19.0	10.0	2.7096774193548385	10	1.0	2	100.0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	2.6315789473684212	0	2.6315789473684212	7.894736842105263	0	2.6315789473684212	2.6315789473684212	10.526315789473685	2.6315789473684212	0	2.6315789473684212	5.2631578947368425	0	0	15.789473684210526	0	0	2.6315789473684212	0	0	0	0	2.6315789473684212	0	0	5.2631578947368425	2.6315789473684212	5.2631578947368425	2.6315789473684212	0	5.2631578947368425	0	0	15.789473684210526	2.6315789473684212	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
044.conllu	1	28	28.0	4.461538461538462	21.428571428571427	10.714285714285714	7.142857142857143	7.142857142857143	3.5714285714285716	14.285714285714286	10.714285714285714	3.5714285714285716	0	3.5714285714285716	0	7.142857142857143	0	0	10.714285714285714	0	0.5384615384615384	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	33.333333333333336	0	0	66.66666666666667	0	0	0	0	100.0	0	0	50.0	50.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	100.0	3.0	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	6.0	9.333333333333334	7.0	2.24	7	0	0	0	0	0	0	0	0	100.0	0.0	0	3.5714285714285716	0	3.5714285714285716	21.428571428571427	0	3.5714285714285716	3.5714285714285716	10.714285714285714	3.5714285714285716	0	0	3.5714285714285716	0	0	14.285714285714286	0	0	0	0	0	3.5714285714285716	0	0	0	0	0	3.5714285714285716	3.5714285714285716	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	0	7.142857142857143	3.5714285714285716	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
045.conllu	1	25	25.0	4.521739130434782	0	16.0	4.0	4.0	4.0	16.0	4.0	4.0	0	4.0	24.0	8.0	0	0	12.0	0	0.4782608695652174	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	33.333333333333336	0	0	66.66666666666667	0	0	0	0	100.0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	3.0	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	6.0	8.333333333333334	6.0	2.1363636363636362	6	0	0	0	0	0	0	0	0	100.0	0.0	0	4.0	0	0	0	0	0	4.0	16.0	4.0	0	0	4.0	0	0	16.0	0	0	0	0	0	4.0	0	12.0	0	0	0	4.0	4.0	4.0	0	4.0	8.0	0	8.0	4.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
046.conllu	2	37	18.5	4.4411764705882355	5.405405405405405	13.513513513513514	2.7027027027027026	8.108108108108109	2.7027027027027026	16.216216216216218	18.91891891891892	0	0	2.7027027027027026	8.108108108108109	8.108108108108109	2.7027027027027026	0	10.81081081081081	0	0.5	0	0	75.0	25.0	0	0	100.0	0	25.0	0	0	75.0	0	0	100.0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	100.0	2.0	100.0	2.25	0	25.0	25.0	50.0	0	0	0	5.0	9.25	6.5	2.28125	10	1.5	2	50.0	50.0	0	0	0	0	33.333333333333336	66.66666666666667	2.7027027027027026	0	0	0	5.405405405405405	0	5.405405405405405	2.7027027027027026	13.513513513513514	2.7027027027027026	2.7027027027027026	0	2.7027027027027026	0	0	16.216216216216218	0	0	2.7027027027027026	0	0	2.7027027027027026	0	2.7027027027027026	0	2.7027027027027026	8.108108108108109	5.405405405405405	2.7027027027027026	0	0	5.405405405405405	0	0	8.108108108108109	5.405405405405405	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
047.conllu	1	37	37.0	4.323529411764706	5.405405405405405	13.513513513513514	2.7027027027027026	8.108108108108109	5.405405405405405	16.216216216216218	18.91891891891892	0	0	2.7027027027027026	8.108108108108109	8.108108108108109	2.7027027027027026	0	8.108108108108109	0	0.47058823529411764	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	33.333333333333336	0	0	66.66666666666667	0	0	100.0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	50.0	0	0	50.0	3.0	100.0	3.6666666666666665	0	0	0	33.333333333333336	66.66666666666667	0	0	7.0	12.333333333333334	10.0	2.5454545454545454	10	2.0	2	0	100.0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	2.7027027027027026	0	5.405405405405405	2.7027027027027026	13.513513513513514	5.405405405405405	2.7027027027027026	0	5.405405405405405	0	0	16.216216216216218	0	0	2.7027027027027026	0	0	2.7027027027027026	0	2.7027027027027026	0	2.7027027027027026	10.81081081081081	5.405405405405405	2.7027027027027026	0	0	2.7027027027027026	0	0	8.108108108108109	2.7027027027027026	2.7027027027027026	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
